Date,Heure,Nbre_acariens_Suivis,Montee_Astigmates,Montee_Nymphes,Montee_Adultes,Descente_Astigmates,Descente_Nymphes,Descente_Adultes
2021-03-26,10:30:40,4,56890,102,0,50569,80,0
2021-03-26,10:31:04,0,56892,102,0,50574,80,0
2021-03-26,10:31:29,1,56897,102,0,50583,80,0
2021-03-26,10:31:53,1,56897,102,0,50592,80,0
2021-03-26,10:32:17,1,56900,102,0,50603,80,0
2021-03-26,10:32:41,2,56903,102,0,50610,80,0
2021-03-26,10:33:05,1,56909,102,0,50618,80,0
2021-03-26,10:33:30,2,56915,102,0,50620,80,0
2021-03-26,10:33:54,0,56916,102,0,50627,80,0
2021-03-26,10:34:18,2,56919,102,0,50634,80,0
2021-03-26,10:34:43,2,56925,102,0,50638,80,0
2021-03-26,10:35:07,1,56936,102,0,50641,80,0
2021-03-26,10:35:31,2,56941,102,0,50644,80,0
2021-03-26,10:35:55,3,56944,102,0,50648,80,0
2021-03-26,10:36:19,1,56953,102,0,50656,80,0
2021-03-26,10:36:44,3,56961,102,0,50662,80,0
2021-03-26,10:37:08,4,56962,102,0,50667,80,0
2021-03-26,10:37:32,1,56964,102,0,50671,80,0
2021-03-26,10:37:56,0,56965,102,0,50674,80,0
2021-03-26,10:38:20,0,56967,102,0,50680,80,0
2021-03-26,10:38:45,0,56969,102,0,50681,80,0
2021-03-26,10:39:09,1,56969,102,0,50685,80,0
2021-03-26,10:39:33,1,56971,102,0,50688,80,0
2021-03-26,10:39:58,2,56971,102,0,50691,80,0
2021-03-26,10:40:27,0,56973,102,0,50692,80,0
2021-03-26,10:40:53,2,56975,102,0,50693,80,0
2021-03-26,10:41:17,1,56977,102,0,50698,80,0
2021-03-26,10:41:42,0,56977,102,0,50700,80,0
2021-03-26,10:42:07,1,56979,102,0,50702,80,0
2021-03-26,10:42:31,2,56982,102,0,50704,80,0
2021-03-26,10:42:56,1,56983,102,0,50707,80,0
2021-03-26,10:43:21,1,56984,102,0,50709,80,0
2021-03-26,10:43:46,0,56987,102,0,50712,80,0
2021-03-26,10:44:10,0,56990,102,0,50717,80,0
2021-03-26,10:44:35,0,56992,102,0,50723,80,0
2021-03-26,10:45:12,0,56993,102,0,50725,80,0
2021-03-26,10:45:59,1,56994,102,0,50727,80,0
2021-03-26,10:46:24,2,56997,102,0,50728,80,0
2021-03-26,10:46:48,0,56999,102,0,50731,80,0
2021-03-26,10:47:14,1,57001,102,0,50732,80,0
2021-03-26,10:47:41,2,57002,102,0,50734,80,0
2021-03-26,10:48:06,0,57004,102,0,50737,80,0
2021-03-26,10:49:00,0,57006,102,0,50737,80,0
2021-03-26,10:49:41,0,57007,102,0,50739,80,0
2021-03-26,10:50:14,1,57009,102,0,50740,80,0
2021-03-26,10:50:38,1,57012,102,0,50743,80,0
2021-03-26,10:51:24,1,57013,102,0,50745,80,0
2021-03-26,10:52:32,0,57015,102,0,50746,80,0
2021-03-26,10:52:56,0,57015,102,0,50750,80,0
2021-03-26,10:53:21,0,57016,102,0,50752,80,0
2021-03-26,10:53:46,2,57017,102,0,50754,80,0
2021-03-26,10:54:10,2,57019,102,0,50758,80,0
2021-03-26,10:54:35,1,57020,102,0,50762,80,0
2021-03-26,10:55:00,1,57022,102,0,50763,80,0
2021-03-26,10:56:23,0,57022,102,0,50765,80,0
2021-03-26,10:56:48,0,57024,102,0,50766,80,0
2021-03-26,10:57:15,1,57025,102,0,50768,80,0
2021-03-26,10:57:39,1,57025,102,0,50770,80,0
2021-03-26,10:58:04,3,57026,102,0,50772,80,0
2021-03-26,10:58:36,0,57027,102,0,50774,80,0
2021-03-26,10:59:00,0,57029,102,0,50774,80,0
2021-03-26,10:59:24,0,57030,102,0,50776,80,0
2021-03-26,10:59:49,1,57033,102,0,50780,80,0
2021-03-26,11:00:27,1,57034,102,0,50782,80,0
2021-03-26,11:00:51,1,57036,102,0,50786,80,0
2021-03-26,11:01:39,1,57037,102,0,50788,80,0
2021-03-26,11:03:02,1,57039,102,0,50789,80,0
2021-03-26,11:03:27,0,57039,102,0,50791,80,0
2021-03-26,11:04:02,0,57039,102,0,50793,80,0
2021-03-26,11:04:41,0,57039,102,0,50795,80,0
2021-03-26,11:05:09,0,57039,102,0,50797,80,0
2021-03-26,11:06:46,1,57040,102,0,50799,80,0
2021-03-26,11:07:12,0,57040,102,0,50801,80,0
2021-03-26,11:09:06,0,57041,102,0,50803,80,0
2021-03-26,11:09:46,0,57043,102,0,50803,80,0
2021-03-26,11:10:26,1,57043,102,0,50805,80,0
2021-03-26,11:12:40,1,57044,102,0,50807,80,0
2021-03-26,11:13:05,0,57045,102,0,50809,80,0
2021-03-26,11:13:53,0,57047,102,0,50810,80,0
2021-03-26,11:14:17,0,57047,102,0,50813,80,0
2021-03-26,11:15:37,1,57048,102,0,50815,80,0
2021-03-26,11:16:30,1,57050,102,0,50816,80,0
2021-03-26,11:16:55,0,57052,102,0,50818,80,0
2021-03-26,11:19:26,0,57052,102,0,50820,80,0
2021-03-26,11:20:12,0,57053,102,0,50822,80,0
2021-03-26,11:20:52,1,57055,102,0,50822,80,0
2021-03-26,11:22:03,0,57055,102,0,50824,80,0
2021-03-26,11:22:31,0,57056,102,0,50826,80,0
2021-03-26,11:23:22,0,57056,102,0,50828,80,0
2021-03-26,11:24:56,0,57058,102,0,50828,80,0
2021-03-26,11:25:21,1,57059,102,0,50830,80,0
2021-03-26,11:26:34,1,57060,102,0,50832,80,0
2021-03-26,11:27:58,0,57060,102,0,50834,80,0
2021-03-26,11:29:19,1,57062,102,0,50835,80,0
2021-03-26,11:31:11,0,57064,102,0,50835,80,0
2021-03-26,11:33:16,0,57064,102,0,50837,80,0
2021-03-26,11:35:07,1,57065,102,0,50839,80,0
2021-03-26,11:38:56,1,57065,102,0,50841,80,0
2021-03-26,11:42:55,1,57067,102,0,50842,80,0
2021-03-26,11:43:20,0,57067,102,0,50844,80,0
2021-03-26,11:46:20,1,57068,102,0,50846,80,0
2021-03-26,11:48:57,1,57069,102,0,50848,80,0
2021-03-26,11:50:41,1,57069,102,0,50850,80,0
2021-03-26,11:51:11,2,57071,102,0,50851,80,0
2021-03-26,11:51:35,1,57071,102,0,50853,80,0
2021-03-26,11:52:00,0,57071,102,0,50855,80,0
2021-03-26,11:52:44,0,57071,102,0,50857,80,0
2021-03-26,12:02:29,1,57073,102,0,50858,80,0
2021-03-26,12:03:41,1,57073,102,0,50860,80,0
2021-03-26,12:04:30,0,57073,102,0,50862,80,0
2021-03-26,12:11:33,1,57075,102,0,50863,80,0
2021-03-26,12:14:17,1,57076,102,0,50865,80,0
2021-03-26,12:14:42,0,57077,102,0,50867,80,0
2021-03-26,12:17:36,1,57079,102,0,50867,80,0
2021-03-26,12:24:22,0,57080,102,0,50869,80,0
2021-03-26,12:30:13,1,57081,102,0,50871,80,0
2021-03-26,12:36:57,1,57083,102,0,50872,80,0
2021-03-26,12:40:29,1,57083,102,0,50874,80,0
2021-03-26,12:42:08,1,57084,102,0,50876,80,0
2021-03-26,12:46:21,1,57086,102,0,50876,80,0
2021-03-26,12:48:53,0,57088,102,0,50877,80,0
2021-03-26,12:53:42,1,57089,102,0,50879,80,0
2021-03-26,13:03:42,0,57090,102,0,50879,80,0
2021-03-26,13:07:37,1,57090,102,0,50881,80,0
2021-03-26,13:17:37,0,57091,102,0,50881,80,0
2021-03-26,13:22:41,0,57093,102,0,50882,80,0
2021-03-26,13:23:06,0,57093,102,0,50884,80,0
2021-03-26,13:33:06,0,57093,102,0,50885,80,0
2021-03-26,13:41:01,0,57095,102,0,50885,80,0
2021-03-26,13:42:39,1,57097,102,0,50886,80,0
2021-03-26,13:45:51,0,57097,102,0,50888,80,0
2021-03-26,13:46:16,0,57100,102,0,50889,80,0
2021-03-26,13:47:32,0,57100,102,0,50891,80,0
2021-03-26,13:49:41,2,57102,102,0,50892,80,0
2021-03-26,13:53:39,1,57102,102,0,50894,80,0
2021-03-26,13:54:17,0,57103,102,0,50896,80,0
2021-03-26,13:57:07,2,57105,102,0,50897,80,0
2021-03-26,13:58:55,0,57106,102,0,50899,80,0
2021-03-26,14:00:08,1,57107,102,0,50901,80,0
2021-03-26,14:01:59,1,57108,102,0,50903,80,0
2021-03-26,14:05:09,1,57109,102,0,50905,80,0
2021-03-26,14:13:35,1,57110,102,0,50907,80,0
2021-03-26,14:15:08,1,57112,102,0,50907,80,0
2021-03-26,14:16:48,0,57113,102,0,50909,80,0
2021-03-26,14:25:02,1,57115,102,0,50910,80,0
2021-03-26,14:25:36,1,57117,102,0,50911,80,0
2021-03-26,14:30:57,0,57117,102,0,50913,80,0
2021-03-26,14:36:33,0,57117,102,0,50915,80,0
2021-03-26,14:46:33,0,57118,102,0,50916,80,0
2021-03-26,14:52:47,1,57120,102,0,50917,80,0
2021-03-26,14:53:45,1,57120,102,0,50919,80,0
2021-03-26,14:59:21,1,57122,102,0,50919,80,0
2021-03-26,15:05:38,1,57124,102,0,50920,80,0
2021-03-26,15:06:03,0,57124,102,0,50922,80,0
2021-03-26,15:07:27,0,57126,102,0,50922,80,0
2021-03-26,15:07:51,0,57126,102,0,50924,80,0
2021-03-26,15:09:47,0,57128,102,0,50925,80,0
2021-03-26,15:19:47,0,57129,102,0,50926,80,0
2021-03-26,15:23:53,1,57129,102,0,50928,80,0
2021-03-26,15:28:16,1,57131,102,0,50929,80,0
2021-03-26,15:31:18,1,57131,102,0,50931,80,0
2021-03-26,15:37:57,0,57133,102,0,50932,80,0
2021-03-26,15:39:03,1,57133,102,0,50934,80,0
2021-03-26,15:46:31,0,57135,102,0,50934,80,0
2021-03-26,15:47:43,0,57135,102,0,50936,80,0
2021-03-26,15:49:27,1,57136,102,0,50938,80,0
2021-03-26,15:59:27,0,57137,102,0,50939,80,0
2021-03-26,16:01:55,1,57137,102,0,50941,80,0
2021-03-26,16:11:55,0,57138,102,0,50942,80,0
2021-03-26,16:17:52,2,57139,102,0,50944,80,0
2021-03-26,16:18:17,0,57141,102,0,50945,80,0
2021-03-26,16:19:21,1,57142,102,0,50947,80,0
2021-03-26,16:20:27,0,57144,102,0,50948,80,0
2021-03-26,16:25:01,1,57146,102,0,50949,80,0
2021-03-26,16:35:01,0,57146,102,0,50950,80,0
2021-03-26,16:39:43,0,57148,102,0,50951,80,0
2021-03-26,16:42:42,1,57149,102,0,50953,80,0
2021-03-26,16:52:42,0,57149,102,0,50954,80,0
2021-03-26,16:53:47,1,57149,102,0,50956,80,0
2021-03-26,16:58:52,1,57151,102,0,50957,80,0
2021-03-26,17:01:59,1,57151,102,0,50959,80,0
2021-03-26,17:04:51,1,57152,102,0,50961,80,0
2021-03-26,17:10:00,1,57154,102,0,50962,80,0
2021-03-26,17:10:25,1,57156,102,0,50964,80,0
2021-03-26,17:10:50,0,57157,102,0,50966,80,0
2021-03-26,17:12:48,1,57159,102,0,50967,80,0
2021-03-26,17:13:50,2,57160,102,0,50969,80,0
2021-03-26,17:23:50,0,57160,102,0,50969,80,0
2021-03-26,17:26:45,0,57162,102,0,50969,80,0
2021-03-26,17:27:24,1,57162,102,0,50971,80,0
2021-03-26,17:31:20,1,57164,102,0,50972,80,0
2021-03-26,17:32:44,1,57164,102,0,50974,80,0
2021-03-26,17:38:30,1,57166,102,0,50975,80,0
2021-03-26,17:45:36,1,57167,102,0,50977,80,0
2021-03-26,17:49:44,1,57169,102,0,50978,80,0
2021-03-26,17:51:30,1,57170,102,0,50980,80,0
2021-03-26,18:01:30,0,57171,102,0,50981,80,0
2021-03-26,18:02:53,1,57173,102,0,50981,80,0
2021-03-26,18:04:56,0,57173,102,0,50983,80,0
2021-03-26,18:11:31,1,57174,102,0,50985,80,0
2021-03-26,18:19:26,1,57176,102,0,50986,80,0
2021-03-26,18:19:50,1,57178,102,0,50989,80,0
2021-03-26,18:29:51,0,57179,102,0,50990,80,0
2021-03-26,18:34:17,1,57181,102,0,50991,80,0
2021-03-26,18:38:44,0,57181,102,0,50993,80,0
2021-03-26,18:46:30,1,57183,102,0,50994,80,0
2021-03-26,18:47:01,1,57184,102,0,50996,80,0
2021-03-26,18:50:54,0,57186,102,0,50996,80,0
2021-03-26,18:54:25,1,57187,102,0,50998,80,0
2021-03-26,18:58:12,1,57189,102,0,50999,80,0
2021-03-26,18:59:31,106,57189,102,0,51000,80,0
2021-03-26,18:59:57,0,57193,102,0,51000,80,0
2021-03-26,19:03:14,1,57194,102,0,51002,80,0
2021-03-26,19:04:40,1,57196,102,0,51003,80,0
2021-03-26,19:07:12,1,57198,102,0,51004,80,0
2021-03-26,19:07:58,1,57198,102,0,51006,80,0
2021-03-26,19:11:38,1,57200,102,0,51007,80,0
2021-03-26,19:12:11,1,57201,102,0,51009,80,0
2021-03-26,19:12:36,1,57203,102,0,51010,80,0
2021-03-26,19:13:56,1,57204,102,0,51012,80,0
2021-03-26,19:14:21,0,57206,102,0,51014,80,0
2021-03-26,19:14:46,2,57210,102,0,51016,80,0
2021-03-26,19:15:26,1,57212,102,0,51017,80,0
2021-03-26,19:15:51,0,57212,102,0,51020,80,0
2021-03-26,19:16:16,0,57214,102,0,51021,80,0
2021-03-26,19:16:45,2,57216,102,0,51022,80,0
2021-03-26,19:17:11,1,57218,102,0,51022,80,0
2021-03-26,19:17:51,0,57218,102,0,51024,80,0
2021-03-26,19:18:18,1,57220,102,0,51025,80,0
2021-03-26,19:18:43,1,57223,102,0,51030,80,0
2021-03-26,19:19:08,0,57223,102,0,51032,80,0
2021-03-26,19:19:35,0,57224,102,0,51034,80,0
2021-03-26,19:20:00,0,57225,102,0,51038,80,0
2021-03-26,19:21:32,1,57227,102,0,51039,80,0
2021-03-26,19:21:57,1,57229,102,0,51041,80,0
2021-03-26,19:22:22,0,57233,102,0,51042,80,0
2021-03-26,19:22:47,1,57234,102,0,51044,80,0
2021-03-26,19:23:12,0,57237,102,0,51049,80,0
2021-03-26,19:23:53,1,57239,102,0,51050,80,0
2021-03-26,19:24:18,1,57240,102,0,51053,80,0
2021-03-26,19:24:42,2,57242,102,0,51053,80,0
2021-03-26,19:25:07,1,57246,102,0,51055,80,0
2021-03-26,19:25:32,1,57246,102,0,51057,80,0
2021-03-26,19:25:57,2,57251,102,0,51058,80,0
2021-03-26,19:26:22,1,57255,102,0,51064,80,0
2021-03-26,19:26:47,0,57258,102,0,51066,80,0
2021-03-26,19:27:12,0,57258,102,0,51068,80,0
2021-03-26,19:29:14,1,57260,102,0,51069,80,0
2021-03-26,19:29:44,1,57262,102,0,51069,80,0
2021-03-26,19:30:09,0,57264,102,0,51069,80,0
2021-03-26,19:30:34,0,57266,102,0,51070,80,0
2021-03-26,19:30:58,1,57267,102,0,51072,80,0
2021-03-26,19:31:48,1,57269,102,0,51072,80,0
2021-03-26,19:32:18,1,57270,102,0,51074,80,0
2021-03-26,19:33:04,1,57272,102,0,51075,80,0
2021-03-26,19:33:33,3,57273,102,0,51078,80,0
2021-03-26,19:34:26,0,57275,102,0,51079,80,0
2021-03-26,19:35:16,0,57277,102,0,51080,80,0
2021-03-26,19:35:40,0,57280,102,0,51083,80,0
2021-03-26,19:36:05,0,57283,102,0,51084,80,0
2021-03-26,19:36:30,0,57285,102,0,51087,80,0
2021-03-26,19:36:55,0,57287,102,0,51089,80,0
2021-03-26,19:37:20,0,57289,102,0,51091,80,0
2021-03-26,19:37:45,0,57290,102,0,51093,80,0
2021-03-26,19:38:10,2,57293,102,0,51094,80,0
2021-03-26,19:38:35,1,57296,102,0,51097,80,0
2021-03-26,19:39:00,1,57301,102,0,51101,80,0
2021-03-26,19:39:25,1,57306,102,0,51106,80,0
2021-03-26,19:39:50,0,57310,102,0,51110,80,0
2021-03-26,19:40:15,0,57312,102,0,51112,80,0
2021-03-26,19:40:40,0,57317,102,0,51114,80,0
2021-03-26,19:41:05,1,57317,102,0,51117,80,0
2021-03-26,19:41:30,0,57320,102,0,51122,80,0
2021-03-26,19:41:55,0,57322,102,0,51123,80,0
2021-03-26,19:42:20,0,57326,102,0,51126,80,0
2021-03-26,19:42:48,2,57327,102,0,51128,80,0
2021-03-26,19:43:14,2,57329,102,0,51129,80,0
2021-03-26,19:43:39,1,57331,102,0,51131,80,0
2021-03-26,19:44:04,2,57336,102,0,51135,80,0
2021-03-26,19:44:29,0,57339,102,0,51136,80,0
2021-03-26,19:44:54,1,57342,102,0,51139,80,0
2021-03-26,19:45:24,0,57344,102,0,51140,80,0
2021-03-26,19:45:49,1,57344,102,0,51142,80,0
2021-03-26,19:46:14,2,57352,102,0,51147,80,0
2021-03-26,19:46:39,2,57352,102,0,51149,80,0
2021-03-26,19:47:04,1,57355,102,0,51152,80,0
2021-03-26,19:47:30,0,57360,102,0,51157,80,0
2021-03-26,19:47:54,0,57363,102,0,51160,80,0
2021-03-26,19:48:19,1,57364,102,0,51162,80,0
2021-03-26,19:48:54,2,57366,102,0,51163,80,0
2021-03-26,19:49:19,1,57367,102,0,51167,80,0
2021-03-26,19:49:57,1,57369,102,0,51167,80,0
2021-03-26,19:50:23,0,57371,102,0,51169,80,0
2021-03-26,19:50:47,0,57374,102,0,51173,80,0
2021-03-26,19:51:12,1,57375,102,0,51175,80,0
2021-03-26,19:52:01,1,57376,102,0,51177,80,0
2021-03-26,19:52:27,1,57378,102,0,51177,80,0
2021-03-26,19:53:00,1,57379,102,0,51180,80,0
2021-03-26,19:53:25,1,57383,102,0,51182,80,0
2021-03-26,19:53:50,3,57385,102,0,51183,80,0
2021-03-26,19:54:15,2,57391,102,0,51187,80,0
2021-03-26,19:54:40,2,57395,102,0,51193,80,0
2021-03-26,19:55:05,1,57396,102,0,51197,80,0
2021-03-26,19:55:37,1,57398,102,0,51198,80,0
2021-03-26,19:56:02,0,57400,102,0,51201,80,0
2021-03-26,19:56:27,0,57404,102,0,51203,80,0
2021-03-26,19:56:52,0,57406,102,0,51208,80,0
2021-03-26,19:57:17,2,57415,102,0,51212,80,0
2021-03-26,19:57:42,1,57418,102,0,51219,80,0
2021-03-26,19:58:07,0,57420,102,0,51220,80,0
2021-03-26,19:58:32,3,57427,102,0,51223,80,0
2021-03-26,19:58:58,1,57433,102,0,51229,80,0
2021-03-26,19:59:23,1,57435,102,0,51232,80,0
2021-03-26,19:59:48,1,57439,102,0,51234,80,0
2021-03-26,20:00:13,2,57443,102,0,51237,80,0
2021-03-26,20:00:38,0,57448,102,0,51241,80,0
2021-03-26,20:01:03,0,57449,102,0,51243,80,0
2021-03-26,20:01:29,0,57452,102,0,51245,80,0
2021-03-26,20:01:54,0,57456,102,0,51249,80,0
2021-03-26,20:02:19,1,57458,102,0,51251,80,0
2021-03-26,20:02:44,1,57461,102,0,51253,80,0
2021-03-26,20:03:09,2,57463,102,0,51256,80,0
2021-03-26,20:03:34,0,57465,102,0,51257,80,0
2021-03-26,20:03:59,1,57466,102,0,51259,80,0
2021-03-26,20:04:24,0,57471,102,0,51265,80,0
2021-03-26,20:04:49,0,57473,102,0,51267,80,0
2021-03-26,20:05:21,1,57475,102,0,51268,80,0
2021-03-26,20:05:46,2,57481,102,0,51271,80,0
2021-03-26,20:06:11,3,57486,102,0,51279,80,0
2021-03-26,20:06:36,2,57492,102,0,51284,80,0
2021-03-26,20:07:01,1,57498,102,0,51290,80,0
2021-03-26,20:07:27,1,57505,102,0,51295,80,0
2021-03-26,20:07:52,3,57512,102,0,51299,80,0
2021-03-26,20:08:17,1,57521,102,0,51306,80,0
2021-03-26,20:08:42,0,57526,102,0,51311,80,0
2021-03-26,20:09:08,3,57534,102,0,51316,80,0
2021-03-26,20:09:33,1,57536,102,0,51318,80,0
2021-03-26,20:09:58,5,57539,102,0,51321,80,0
2021-03-26,20:10:23,1,57544,102,0,51326,80,0
2021-03-26,20:10:48,1,57549,102,0,51330,80,0
2021-03-26,20:11:12,2,57553,102,0,51335,80,0
2021-03-26,20:11:38,4,57560,102,0,51339,80,0
2021-03-26,20:12:02,1,57566,102,0,51342,80,0
2021-03-26,20:12:27,0,57573,102,0,51348,80,0
2021-03-26,20:12:53,0,57576,102,0,51353,80,0
2021-03-26,20:13:18,1,57579,102,0,51357,80,0
2021-03-26,20:13:44,1,57585,102,0,51359,80,0
2021-03-26,20:14:09,0,57589,102,0,51365,80,0
2021-03-26,20:14:34,2,57594,102,0,51367,80,0
2021-03-26,20:15:00,3,57603,102,0,51373,80,0
2021-03-26,20:15:25,0,57608,102,0,51380,80,0
2021-03-26,20:15:50,2,57613,102,0,51386,80,0
2021-03-26,20:16:15,1,57620,102,0,51392,80,0
2021-03-26,20:16:40,4,57626,102,0,51396,80,0
2021-03-26,20:17:05,1,57631,102,0,51402,80,0
2021-03-26,20:17:30,2,57634,102,0,51404,80,0
2021-03-26,20:17:56,0,57640,102,0,51410,80,0
2021-03-26,20:18:21,1,57642,102,0,51414,80,0
2021-03-26,20:18:47,1,57642,102,0,51416,80,0
2021-03-26,20:19:12,0,57644,102,0,51422,80,0
2021-03-26,20:19:38,2,57647,102,0,51424,80,0
2021-03-26,20:20:03,0,57654,102,0,51428,80,0
2021-03-26,20:20:28,1,57656,102,0,51432,80,0
2021-03-26,20:20:54,2,57666,102,0,51439,80,0
2021-03-26,20:21:19,0,57673,102,0,51444,80,0
2021-03-26,20:21:44,1,57677,102,0,51447,80,0
2021-03-26,20:22:09,1,57686,102,0,51454,80,0
2021-03-26,20:22:35,0,57690,102,0,51461,80,0
2021-03-26,20:23:00,0,57697,102,0,51465,80,0
2021-03-26,20:23:25,2,57703,102,0,51468,80,0
2021-03-26,20:23:51,0,57707,102,0,51476,80,0
2021-03-26,20:24:16,0,57712,102,0,51478,80,0
2021-03-26,20:24:41,2,57717,102,0,51482,80,0
2021-03-26,20:25:07,2,57721,102,0,51489,80,0
2021-03-26,20:25:32,0,57725,102,0,51492,80,0
2021-03-26,20:25:58,2,57733,102,0,51500,80,0
2021-03-26,20:26:23,1,57737,102,0,51507,80,0
2021-03-26,20:26:49,3,57740,102,0,51510,80,0
2021-03-26,20:27:14,3,57744,102,0,51515,80,0
2021-03-26,20:27:40,4,57751,102,0,51519,80,0
2021-03-26,20:28:05,3,57755,102,0,51525,80,0
2021-03-26,20:28:30,2,57760,102,0,51528,80,0
2021-03-26,20:28:56,0,57770,102,0,51538,80,0
2021-03-26,20:29:21,1,57776,102,0,51542,80,0
2021-03-26,20:29:46,1,57778,102,0,51548,80,0
2021-03-26,20:30:11,1,57785,102,0,51549,80,0
2021-03-26,20:30:37,1,57794,102,0,51555,80,0
2021-03-26,20:31:02,0,57796,102,0,51556,80,0
2021-03-26,20:31:28,1,57799,102,0,51560,80,0
2021-03-26,20:31:53,2,57810,102,0,51564,80,0
2021-03-26,20:32:19,1,57813,102,0,51571,80,0
2021-03-26,20:32:44,0,57815,102,0,51574,80,0
2021-03-26,20:33:09,1,57818,102,0,51579,80,0
2021-03-26,20:33:34,6,57822,102,0,51586,80,0
2021-03-26,20:34:00,1,57828,102,0,51591,80,0
2021-03-26,20:34:25,1,57828,102,0,51596,80,0
2021-03-26,20:34:50,3,57835,102,0,51606,80,0
2021-03-26,20:35:17,1,57838,102,0,51610,80,0
2021-03-26,20:35:42,0,57841,102,0,51616,80,0
2021-03-26,20:36:08,3,57850,102,0,51621,80,0
2021-03-26,20:36:33,1,57856,102,0,51626,80,0
2021-03-26,20:36:59,0,57862,102,0,51630,80,0
2021-03-26,20:37:25,2,57869,102,0,51636,80,0
2021-03-26,20:37:50,1,57877,102,0,51639,80,0
2021-03-26,20:38:15,2,57878,102,0,51645,80,0
2021-03-26,20:38:41,0,57885,102,0,51647,80,0
2021-03-26,20:39:07,1,57892,102,0,51652,80,0
2021-03-26,20:39:33,0,57900,102,0,51658,80,0
2021-03-26,20:39:58,2,57910,102,0,51667,80,0
2021-03-26,20:40:24,0,57915,102,0,51670,80,0
2021-03-26,20:40:49,0,57926,102,0,51674,80,0
2021-03-26,20:41:14,2,57932,102,0,51678,80,0
2021-03-26,20:41:39,4,57941,102,0,51684,80,0
2021-03-26,20:42:05,0,57944,102,0,51691,80,0
2021-03-26,20:42:30,2,57950,102,0,51697,80,0
2021-03-26,20:42:55,1,57958,102,0,51705,80,0
2021-03-26,20:43:21,1,57964,102,0,51711,80,0
2021-03-26,20:43:46,1,57970,102,0,51718,80,0
2021-03-26,20:44:12,0,57973,102,0,51722,80,0
2021-03-26,20:44:37,0,57975,102,0,51725,80,0
2021-03-26,20:45:02,3,57978,102,0,51729,80,0
2021-03-26,20:45:28,0,57988,102,0,51734,80,0
2021-03-26,20:45:54,3,57993,102,0,51741,80,0
2021-03-26,20:46:19,2,57998,102,0,51746,80,0
2021-03-26,20:46:44,1,58003,102,0,51754,80,0
2021-03-26,20:47:09,1,58007,102,0,51756,80,0
2021-03-26,20:47:35,2,58012,102,0,51760,80,0
2021-03-26,20:48:00,4,58017,102,0,51767,80,0
2021-03-26,20:48:26,1,58023,102,0,51773,80,0
2021-03-26,20:48:51,1,58026,102,0,51781,80,0
2021-03-26,20:49:17,1,58037,102,0,51787,80,0
2021-03-26,20:49:42,0,58044,102,0,51792,80,0
2021-03-26,20:50:08,1,58053,102,0,51800,80,0
2021-03-26,20:50:33,3,58058,102,0,51803,80,0
2021-03-26,20:50:58,0,58064,102,0,51807,80,0
2021-03-26,20:51:24,2,58069,102,0,51807,80,0
2021-03-26,20:51:49,5,58073,102,0,51813,80,0
2021-03-26,20:52:15,0,58080,102,0,51820,80,0
2021-03-26,20:52:40,2,58089,102,0,51825,80,0
2021-03-26,20:53:05,0,58094,102,0,51831,80,0
2021-03-26,20:53:31,2,58099,102,0,51836,80,0
2021-03-26,20:53:57,2,58108,102,0,51845,80,0
2021-03-26,20:54:23,0,58115,102,0,51855,80,0
2021-03-26,20:54:48,0,58118,102,0,51859,80,0
2021-03-26,20:55:14,0,58124,102,0,51865,80,0
2021-03-26,20:55:39,1,58130,102,0,51867,80,0
2021-03-26,20:56:04,0,58138,102,0,51873,80,0
2021-03-26,20:56:30,1,58152,102,0,51879,80,0
2021-03-26,20:56:55,1,58157,102,0,51885,80,0
2021-03-26,20:57:21,2,58165,102,0,51888,80,0
2021-03-26,20:57:46,2,58175,102,0,51897,80,0
2021-03-26,20:58:12,0,58178,102,0,51899,80,0
2021-03-26,20:58:38,0,58188,102,0,51906,80,0
2021-03-26,20:59:04,0,58189,102,0,51910,80,0
2021-03-26,20:59:29,2,58194,102,0,51918,80,0
2021-03-26,20:59:55,0,58200,102,0,51922,80,0
2021-03-26,21:00:21,1,58208,102,0,51929,80,0
2021-03-26,21:00:47,3,58220,102,0,51939,80,0
2021-03-26,21:01:12,0,58231,102,0,51948,80,0
2021-03-26,21:01:38,1,58243,102,0,51956,80,0
2021-03-26,21:02:04,1,58249,102,0,51965,80,0
2021-03-26,21:02:29,2,58260,102,0,51974,80,0
2021-03-26,21:02:54,0,58265,102,0,51979,80,0
2021-03-26,21:03:20,1,58271,102,0,51983,80,0
2021-03-26,21:03:46,4,58282,102,0,51987,80,0
2021-03-26,21:04:12,1,58290,102,0,51999,80,0
2021-03-26,21:04:38,0,58302,102,0,52007,80,0
2021-03-26,21:05:03,2,58311,102,0,52014,80,0
2021-03-26,21:05:28,2,58316,102,0,52016,80,0
2021-03-26,21:05:54,0,58325,102,0,52020,80,0
2021-03-26,21:06:20,3,58331,102,0,52030,80,0
2021-03-26,21:06:45,1,58335,102,0,52034,80,0
2021-03-26,21:07:11,1,58341,102,0,52042,80,0
2021-03-26,21:07:37,1,58348,102,0,52045,80,0
2021-03-26,21:08:03,2,58356,103,0,52051,80,0
2021-03-26,21:08:29,4,58361,103,0,52058,80,0
2021-03-26,21:08:54,1,58365,103,0,52061,80,0
2021-03-26,21:09:20,4,58370,103,0,52067,80,0
2021-03-26,21:09:47,1,58373,103,0,52074,80,0
2021-03-26,21:10:13,2,58383,103,0,52084,80,0
